Imagem;mse;psnr;brisque
gl-1300.jpg;1248.1644401550293;17.168085553713524;26.47417168952117
gl-0175.jpg;527.8037414550781;20.90607896379227;19.02523388356687
gl-0730.jpg;971.6343154907227;18.25577516359875;6.95139810900011
gl-1167.jpg;755.4905586242676;19.348513195429696;13.491971248805129
gl-0306.jpg;905.3685874938965;18.5625493865072;10.683984498108401
gl-1475.jpg;428.7733497619629;21.80852576746172;16.818273672068898
gl-1251.jpg;1273.1344947814941;17.082060756305275;25.542715649912424
gl-0646.jpg;509.60904693603516;21.058432315729508;14.371956429767664
gl-0862.jpg;833.4967155456543;18.921764680694636;18.85959283873737
gl-0789.jpg;1074.6701049804688;17.818051929647655;22.608247950627373
gl-1569.jpg;508.77108001708984;21.065579440490048;12.252872952461502
gl-0872.jpg;703.8959426879883;19.65571898965268;28.042363139704975
gl-0376.jpg;995.7755737304688;18.1491889199553;19.247490360667342
gl-0051.jpg;1119.5638885498047;17.6403147898418;43.06494597923549
gl-1006.jpg;1621.1965637207031;16.032446863254684;42.778680830965385
gl-0748.jpg;1131.711166381836;17.59344759856958;27.224681318778238
gl-0353.jpg;593.6304397583008;20.39564198583266;15.21374789172998
gl-1005.jpg;1098.8923416137695;17.721252141526172;20.49486867503103
gl-1183.jpg;1447.7321586608887;16.523921393211207;43.490714866454
gl-0033.jpg;963.286792755127;18.293247549810914;16.926822426295843
gl-0871.jpg;1391.7808990478516;16.695094889726306;37.99113207300863
gl-0321.jpg;945.9617614746094;18.372067795572548;19.881375571951793
gl-0065.jpg;757.1048202514648;19.339243496566553;35.21998927817182
gl-0124.jpg;755.6708106994629;19.34747713821477;20.64238032912337
gl-0288.jpg;1227.2894973754883;17.2413334314249;30.21618451459537
gl-1377.jpg;1290.6798973083496;17.02261815015351;19.3887618605074
gl-0328.jpg;1190.7092475891113;17.372746342996834;23.009628462924155
gl-1142.jpg;811.4156646728516;19.03836973206638;10.135447037888952
gl-0831.jpg;769.8668632507324;19.266647338186097;18.326977595632087
gl-1439.jpg;1690.240032196045;15.85131977404567;39.98791681983843
gl-1292.jpg;698.7898368835449;19.687337808384882;19.081684974718627
gl-0917.jpg;992.4312896728516;18.163799124845468;18.68829110510862
gl-1014.jpg;609.5206298828125;20.28091951499818;11.976291462431362
gl-0078.jpg;850.4123039245605;18.834508258532736;9.061963157397457
gl-0503.jpg;896.0955390930176;18.60726045526163;14.891824590164532
gl-0974.jpg;941.0411033630371;18.394717676490526;37.812902369488
gl-1602.jpg;572.4665336608887;20.553302579280064;11.437612801815447
gl-1621.jpg;832.5513458251953;18.92669333679452;5.111467321296999
gl-0337.jpg;1071.2292556762695;17.83197935955379;21.594806085273234
gl-1128.jpg;1040.5416641235352;17.958208864724217;16.311943357339914
gl-1451.jpg;335.3147621154785;22.876276873550815;20.805199946199963
gl-0433.jpg;810.7253875732422;19.042065878625575;15.818012682056946
gl-0378.jpg;868.7294311523438;18.741958259089202;27.01152026749341
gl-0841.jpg;533.5009841918945;20.8594513592895;28.656548403555206
gl-1558.jpg;619.4923095703125;20.210444414906267;13.433756494475091
gl-0508.jpg;1115.033447265625;17.657924659097144;25.791785050150537
gl-1352.jpg;863.5528259277344;18.767914511506646;9.685942791066935
gl-1331.jpg;982.149787902832;18.20902633672762;16.944585834810113
gl-0770.jpg;1526.626148223877;16.293476641140344;24.646221793525655
gl-1011.jpg;795.2939796447754;19.125526660009076;13.52231604950586
gl-1316.jpg;1304.983081817627;16.974754794778065;18.550419154096943
gl-1434.jpg;918.8643455505371;18.49828960828316;21.718408800647666
gl-0182.jpg;1080.7063941955566;17.79372639810319;36.58681913954726
gl-1026.jpg;616.2617721557617;20.233151323822906;18.059337992308627
gl-0202.jpg;934.1193923950195;18.426779727057426;26.031241768495164
gl-1138.jpg;1278.7149047851562;17.063066334965146;20.590463531279255
gl-1390.jpg;1004.5255241394043;18.111193845899468;30.353456412657096
gl-1273.jpg;1375.1614570617676;16.747266693965702;42.81478729942748
gl-0653.jpg;1284.230266571045;17.04437459771242;40.06896757385013
gl-0759.jpg;1046.7009963989258;17.93257723276664;18.59387941065208
gl-1520.jpg;975.7864112854004;18.237255949958016;3.780364485654644
gl-0482.jpg;838.6402893066406;18.89504638260356;9.125254469189457
gl-0484.jpg;717.9362716674805;19.569944654995655;9.87080384556495
gl-0947.jpg;961.8251876831055;18.299842149459327;25.749824160237694
gl-1096.jpg;861.3125686645508;18.77919576182994;28.26671622893511
gl-0127.jpg;1409.0106925964355;16.641660720041116;39.13830826290243
gl-1239.jpg;1234.3235321044922;17.216513520689173;40.829383330778654
gl-1029.jpg;660.5509414672852;19.931740449808952;22.94186087089176
gl-1462.jpg;1031.365436553955;17.996677877679453;14.343173864682939
gl-0393.jpg;892.3824844360352;18.62529323446418;12.788547749611752
gl-0763.jpg;1023.0848388671875;18.031687119806296;15.906869361530624
gl-0794.jpg;737.6989479064941;19.452011967923827;10.230645052370022
gl-0639.jpg;916.0012435913086;18.511842975881862;21.892787037095076
gl-0785.jpg;730.6544494628906;19.493683275113863;17.153897060594517
gl-0811.jpg;996.4631004333496;18.146191396928085;22.599335475934566
gl-1350.jpg;715.6156539916992;19.58400528738007;26.015614360367834
gl-0454.jpg;911.4838752746582;18.53331370752593;17.197970421859935
gl-0752.jpg;931.798469543457;18.437583680733486;26.542027031726974
gl-1074.jpg;1067.8636512756348;17.845645569383603;27.113984613932956
gl-0428.jpg;907.6706466674805;18.5515206992671;24.04633606113086
gl-0248.jpg;555.6719360351562;20.6826189737899;10.886753226317268
gl-0875.jpg;1090.2975997924805;17.75535304847413;22.01190502665824
gl-0057.jpg;1314.6070442199707;16.94284405784001;27.292604184290866
gl-0772.jpg;757.1948204040527;19.338727263601346;27.36344602728977
gl-0338.jpg;829.9015045166016;18.94053808953564;31.087916387436707
gl-1320.jpg;489.97034454345703;21.229105657187514;15.05295219664535
gl-1086.jpg;539.4308891296387;20.811445492766993;14.418945680325095
gl-1117.jpg;1006.5939903259277;18.102260276699717;19.15906757505431
gl-0158.jpg;1043.3432540893555;17.946531484796747;21.349170804799286
gl-0701.jpg;876.4112319946289;18.703724260709475;8.655925417523662
gl-0084.jpg;772.1645355224609;19.25370509682691;14.559675310008942
gl-1416.jpg;909.9177398681641;18.540782286964145;32.127960453248505
gl-1506.jpg;839.0571327209473;18.89288827237463;11.686721918878305
gl-0971.jpg;984.5313987731934;18.198507896101383;17.811373612622077
gl-1237.jpg;991.1419372558594;18.16944508448226;23.43397227323723
gl-1159.jpg;933.9965591430664;18.427350845820698;22.774926438853726
gl-1094.jpg;1209.607566833496;17.30435865925268;34.07913596271655
gl-1299.jpg;956.0118598937988;18.32617080877915;18.908038987162143
gl-0312.jpg;904.1359405517578;18.568466275242365;23.243280142435623
gl-1440.jpg;861.9436073303223;18.77601507834852;30.839731387319006
gl-0651.jpg;987.4157600402832;18.185803062000076;14.511395327874851
gl-0356.jpg;656.3773651123047;19.959267646847795;23.40973657874585
gl-0857.jpg;908.8969841003418;18.545656985173224;31.855691823673368
gl-0505.jpg;710.7722129821777;19.613499197655898;8.069212427768178
gl-1056.jpg;408.08863067626953;22.02325865343205;14.344506253234812
gl-0413.jpg;1088.046215057373;17.764330183383482;24.477745054455198
gl-0723.jpg;1121.8214874267578;17.631566066157895;11.735962164542087
gl-1512.jpg;1514.7701568603516;16.327336205575843;40.97374593067681
gl-0580.jpg;727.7546043395996;19.510953990649213;24.9153445485251
gl-0522.jpg;912.6875686645508;18.527582256408852;15.297131310234107
gl-1206.jpg;857.5872688293457;18.798020357186132;18.500971676411353
gl-0706.jpg;864.8801689147949;18.76124421708489;12.668135624767018
gl-0749.jpg;1014.7326507568359;18.067287261015316;30.345743261768547
gl-1577.jpg;930.5132064819336;18.443578195520885;4.640759506922876
gl-0920.jpg;378.8968811035156;22.345593304810343;18.095059017901548
gl-0549.jpg;565.5666961669922;20.605965330931152;12.340592297327674
gl-1004.jpg;1154.2105407714844;17.50795324703976;36.30109064272958
gl-1401.jpg;807.5518112182617;19.059099653392565;7.452000782321846
gl-1007.jpg;890.9894752502441;18.63207786873391;10.814731520649588
gl-1528.jpg;669.9313430786133;19.87050063913267;12.375593479149046
gl-0333.jpg;1063.940933227539;17.861628429515516;8.987234136125466
gl-1397.jpg;722.8266296386719;19.540462168516047;12.371694287221288
gl-0270.jpg;1554.1501121520996;16.21587396769296;40.89567732565385
gl-0818.jpg;778.7467002868652;19.21684141393612;14.841945234070153
gl-0860.jpg;867.9978561401367;18.74561708350011;15.850056775411502
gl-0204.jpg;936.8732109069824;18.41399540022018;26.6250992357686
gl-0502.jpg;802.3420600891113;19.087208016383407;25.007573982227058
gl-0191.jpg;1310.998722076416;16.954780925153024;37.95430916797679
gl-1545.jpg;397.4768295288086;22.137685438529708;17.607130261972287
gl-0418.jpg;892.7472229003906;18.62351852975829;13.93293508604151
gl-0656.jpg;587.9261932373047;20.4375755159732;9.774855634167324
gl-0849.jpg;1088.085536956787;17.76417323255622;18.36932611928998
gl-1131.jpg;1108.7259521484375;17.682561476109875;24.96073201348392
gl-1139.jpg;677.9067459106445;19.819104052337423;8.640386569304695
gl-0133.jpg;852.2875785827637;18.82494201877704;16.13084033032348
gl-0863.jpg;1207.7384986877441;17.31107450482676;28.044808983663387
gl-1120.jpg;465.5388526916504;21.45124428922276;13.880534894077499
gl-1382.jpg;854.9896659851074;18.81119495300868;18.52568334014333
gl-0573.jpg;1292.6643180847168;17.01594599893706;21.787129310013114
gl-1477.jpg;1249.584041595459;17.163148906625402;43.67504971103946
gl-1372.jpg;849.0156326293945;18.841646740371733;21.36395221556856
gl-0420.jpg;1591.7511444091797;16.112051900905275;38.44282453790467
gl-0174.jpg;648.7250442504883;20.010196965281864;15.68045251884459
gl-1478.jpg;1270.9515533447266;17.08951364614496;23.84280217547959
gl-1050.jpg;613.0318794250488;20.255973011971506;14.687336078976585
gl-0031.jpg;1156.1024360656738;17.50084044562712;17.607437128914825
gl-1278.jpg;910.4939651489258;18.538032892775608;5.253493014367081
gl-1411.jpg;416.9293556213379;21.9301788638079;17.188205730968292
gl-0037.jpg;702.472339630127;19.664511326217614;14.063938277022515
gl-1090.jpg;413.46678161621094;21.96639737282331;11.06805363219857
